product_id,mean_sales,std_dev,coeff_variation,autocorr_lag1,seasonal_strength,peakiness_norm,spike_fraction,zero_fraction,trend_slope,r_square,entropy_norm
14,5717.0,1007.0,0.17614133286688824,0.4694542122066565,0.9512679352171151,0.07286261248129361,0.1111111111111111,0.0,-52.437564499484004,0.07735027011475198,0.9948510675717496
15,4500.444444444444,758.0,0.16842780959905196,0.43761683502052734,0.9144990469470294,0.07351125814734347,0.05555555555555555,0.0,-55.47574819401445,0.15265814065145283,0.9951719133169162
16,2121.6666666666665,909.0,0.42843676355066773,0.7768491443400009,0.986615131339425,0.08656716417910448,0.0,0.0,1.6119711042311657,8.966121459037708e-05,0.9668663425010499
17,3331.3888888888887,559.0,0.16779788209789046,0.6143220149690581,0.9986787132201532,0.07115817560243476,0.1111111111111111,0.0,-27.569659442724458,0.0693070916552627,0.9953250705567166
18,145.27777777777777,63.0,0.43365200764818357,-0.17478853303541764,0.841801026100478,0.124282982791587,0.058823529411764705,0.05555555555555555,-1.321078431372549,0.010768172989962788,0.952896438754838
19,2987.6666666666665,533.0,0.17840008925582954,0.5936871955630222,1.0,0.07082821971810034,0.05555555555555555,0.0,-29.302373581011352,0.08604829097850399,0.9946664467128103
20,6142.166666666667,2180.0,0.35492361544514694,0.8872461398201453,0.9995603681134002,0.08401848786620718,0.0,0.0,342.22600619195043,0.7022281246292981,0.9790397397622146
21,2200.1111111111113,414.0,0.1881723145295692,0.6230833103186746,0.9248808454226605,0.07464269481339326,0.05555555555555555,0.0,-16.643962848297214,0.046069872745939267,0.9941810528702096
22,5539.555555555556,2473.0,0.4464257060333761,0.7667410898216277,0.999639854314598,0.08757220795892169,0.0,0.0,-5.333333333333342,0.00013251570725990536,0.9634286950435923
23,3197.1666666666665,607.0,0.18985560131366314,0.6259845710572082,0.997889275137044,0.07353733340283931,0.1111111111111111,0.0,-33.13415892672859,0.08484614958593936,0.9940351899047978
24,148.44444444444446,68.0,0.4580838323353293,-0.24273229801250723,0.6650877274370288,0.11601796407185629,0.058823529411764705,0.05555555555555555,1.2377450980392162,0.008135167324306553,0.9453931536337634
25,3335.9444444444443,596.0,0.17866004962779156,0.5793098132940948,0.9971842849532967,0.0742251902676237,0.05555555555555555,0.0,-40.834881320949435,0.13384177285434307,0.9946935911056705
26,1103.7777777777778,1247.0,1.1297563921884437,0.06114158280111445,-0.15422490255163224,0.2197503523253473,0.1111111111111111,0.0,17.857585139318886,0.005848482995040933,0.8408145200066325
27,4959.166666666667,2291.0,0.46197277768442274,0.7787517372238415,1.0,0.08584551615974906,0.0,0.0,-2.5768833849329345,3.6067511305602464e-05,0.9610379576310161
28,6951.0,2429.0,0.34944612286002014,0.8903036755817918,0.9481529376016222,0.0849837753161016,0.05555555555555555,0.0,373.89886480908154,0.6751450365854936,0.979735163968494
29,2117.277777777778,1694.0,0.8000839652593739,-0.48514231579255696,-0.0695726288856433,0.13048726089580437,0.16666666666666666,0.0,-30.24458204334365,0.00908481174632047,0.9047945797623587
30,6399.277777777777,1057.0,0.16517488952746404,0.6061448334301746,1.0,0.07292489603861547,0.05555555555555555,0.0,-54.13931888544892,0.07473038115490094,0.9954710201162449
31,2152.6111111111113,927.0,0.4306397914677265,0.7685329184968784,1.0,0.089323044364725,0.0,0.0,-2.411764705882353,0.00019310264858767674,0.9672580727793335
32,5301.111111111111,966.0,0.1822259484384825,0.562815814795218,1.0,0.0721861245022008,0.1111111111111111,0.0,-48.73477812177502,0.0726013321669543,0.9944781681200208
33,4945.055555555556,2229.0,0.4507532776847805,0.7616330865979118,0.9841985078871411,0.08892159396029704,0.0,0.0,-2.6676986584107416,4.081340244539838e-05,0.9632788394864807
34,1005.0,177.0,0.1761194029850746,0.5967952824145597,0.9826911539785484,0.07213930348258707,0.1111111111111111,0.0,-8.914344685242519,0.07253674723155062,0.994956514950759
35,1125.1666666666667,510.0,0.4532661827877351,0.7925031135781515,1.0,0.0915913691798746,0.0,0.0,-3.3034055727554215,0.0011969921631435213,0.9637581662500734
36,1298.5,228.0,0.17558721601848287,0.6590911269779595,1.0,0.0721345141830317,0.1111111111111111,0.0,-13.763673890608876,0.10352081918299924,0.9949150998189159
37,1101.5,636.0,0.5773944620971403,-0.17701387707168034,1.0,0.158269027084279,0.1111111111111111,0.0,-25.509803921568626,0.04583676896171653,0.9579755869107838
38,4671.333333333333,851.0,0.1821749678892536,0.5708373600686358,0.9920634785636879,0.07306978735550164,0.1111111111111111,0.0,-42.241486068111456,0.07021240537886937,0.9945098898976477
39,181.16666666666666,78.0,0.43054277828886844,0.35193780658152873,1.0,0.114688745783502,0.05555555555555555,0.0,-2.417956656346749,0.02727767212428407,0.9697431881352916
40,3342.1111111111113,585.0,0.17503906379866352,0.5291745961940396,1.0,0.0724425679045181,0.1111111111111111,0.0,-27.38699690402477,0.06239467636753721,0.9948715433844901
41,2862.1666666666665,1283.0,0.4482618063238805,0.7770933365729668,0.9940617728577748,0.08858867602243832,0.0,0.0,-9.93704850361197,0.0017085303802075638,0.9636951667514642
42,3229.222222222222,1448.0,0.4484051887279359,0.7853564290511406,1.0,0.08992533461789905,0.0,0.0,-8.090815273477812,0.0008895751647833688,0.9631774997627401
43,4351.722222222223,1957.0,0.44970701254930995,0.7600106609428829,0.993699182357203,0.08852178575532037,0.0,0.0,4.958720330237359,0.0001829125681025219,0.963506263937595
44,50.44444444444444,20.0,0.39647577092511016,0.4196972394708924,0.7137977074765647,0.10462555066079295,0.1111111111111111,0.0,1.3353973168214655,0.12979933524489876,0.9758398483342453
45,130.61111111111111,56.0,0.4287537218205019,0.08387265516255976,0.9870511269133005,0.12292641429179073,0.11764705882352941,0.05555555555555555,0.44362745098039275,0.001518883278402996,0.9540409573217247
46,3186.5,531.0,0.16664051467126942,0.5600542225144844,0.9952539825007375,0.07169133671565807,0.1111111111111111,0.0,-28.576883384932923,0.08246683550841842,0.9954179338720109
47,2745.6111111111113,458.0,0.16681167924566478,0.6077611362736636,1.0,0.06857408793832581,0.0,0.0,-24.11455108359133,0.07904522986673215,0.9952909727177628
48,2069.8333333333335,373.0,0.18020774619534582,0.6322502065028812,0.9540159837377614,0.07421424161902461,0.1111111111111111,0.0,-11.66047471620227,0.027918246222475872,0.9947507560471687
49,1317.5555555555557,592.0,0.44931691684938435,0.7423412756935124,0.9995521886495803,0.09655928487097318,0.05555555555555555,0.0,-13.337461300309599,0.014476663014219932,0.9637601203732287
50,5829.722222222223,1086.0,0.18628674893981986,0.5872880188459104,1.0,0.0731691046838519,0.05555555555555555,0.0,-50.50877192982456,0.06160050959101469,0.9942029517989722
51,1598.7222222222222,291.0,0.1820203634847274,0.5089065090873709,1.0,0.07429544427841679,0.1111111111111111,0.0,-17.728586171310628,0.1059405068829161,0.9944863309079904
52,638.3333333333334,486.0,0.7613577023498694,-0.06614752289089583,0.9639992218825191,0.18798955613577023,0.1111111111111111,0.0,-11.356037151702788,0.01554650756330201,0.9317961223256221
53,1000.7777777777778,175.0,0.1748639946708116,0.46146638824810493,0.9269446619814897,0.07238814255578994,0.1111111111111111,0.0,-6.5283797729618165,0.03958519522722178,0.9949203591458563
54,1054.2222222222222,481.0,0.4562605396290051,0.7814229117675512,1.0,0.09332841483979763,0.05555555555555555,0.0,-2.1547987616099067,0.0005708816229475978,0.9622824267457681
55,1233.7777777777778,545.0,0.4417327089337176,0.7243428431860761,0.9986800280257488,0.08771613832853026,0.0,0.0,11.166150670794634,0.011965491718283358,0.9648013294846948
56,1558.6666666666667,285.0,0.18284858853721128,0.562778878763693,0.9715506266862307,0.07228400342172797,0.05555555555555555,0.0,-14.716202270381837,0.0762246046532639,0.9944100733699811
57,4835.888888888889,2262.0,0.4677526824897181,0.7682190634272026,0.9968413907887209,0.09150334305999126,0.0,0.0,0.5655314757481884,1.7811897505362973e-06,0.9602497121192821
58,2447.3333333333335,1846.0,0.7542903840915282,-0.0358309144420318,0.15744976641559416,0.16471442840279668,0.1111111111111111,0.0,-119.81630546955623,0.12000018682593107,0.9251043300173788
59,5418.277777777777,2482.0,0.4580791354366394,0.767464021257858,0.9967310326820743,0.08908119636210768,0.0,0.0,2.362229102167183,2.5813703333199883e-05,0.9619183959871083
60,2574.1666666666665,507.0,0.19695694399482033,0.6122266698247126,0.999229950506038,0.07521312183015,0.05555555555555555,0.0,-28.04437564499484,0.08727191307376428,0.993448364110125
61,3499.3333333333335,647.0,0.18489236044960944,0.6006578123563122,1.0,0.07202959293833747,0.05555555555555555,0.0,-35.172342621259034,0.08430748025684395,0.9942767875802796
62,2195.0,405.0,0.1845102505694761,0.6446305812059053,0.9879860232612289,0.07453809162237408,0.16666666666666666,0.0,-16.505675954592366,0.04730523456202057,0.9945013458769361
63,2616.222222222222,409.0,0.15633228573855432,0.6537215758791772,0.98799081078202,0.06990571646988873,0.05555555555555555,0.0,-21.223942208462333,0.07671180977145724,0.9959389964751791
64,3335.5,595.0,0.1783840503672613,0.6339519972170664,0.9992496237684506,0.07105381502023685,0.1111111111111111,0.0,-30.839009287925695,0.0764744203501922,0.9947033545030408
65,116.38888888888889,70.0,0.6014319809069213,-0.20671054660866467,0.7684047226601023,0.12315035799522674,0.11764705882352941,0.05555555555555555,3.100490196078431,0.047841783874515244,0.9240877864440191
66,2561.777777777778,471.0,0.18385669673837612,0.598152809959817,1.0,0.07666117279666898,0.1111111111111111,0.0,-12.990712074303405,0.021710982765352358,0.9945279240756926
67,217.11111111111111,100.0,0.46059365404298874,-0.19670314448985915,0.4644828422787163,0.09723643807574207,0.16666666666666666,0.0,-2.140350877192983,0.01299713505669172,0.9626853756049332
68,2842.3333333333335,532.0,0.18717016535710096,0.579174822023933,0.9977916875376769,0.07140064891911965,0.05555555555555555,0.0,-23.628482972136226,0.05616048242678565,0.9940530838033894
69,2519.3333333333335,1869.0,0.7418629267001852,-0.11663611866194079,0.8230410565949782,0.15994090147305284,0.1111111111111111,0.0,101.59339525283798,0.08417158682087501,0.9307207984665015
70,893.8333333333334,409.0,0.45757971284728693,0.7651391427077915,1.0,0.09229908633227671,0.0,0.0,-0.10010319917440696,1.7051029092462154e-06,0.9619881030970651
71,789.8888888888889,350.0,0.4431002954001969,0.7714226929123755,0.9971050193373407,0.08883105922070615,0.0,0.0,1.7832817337461329,0.0007416556914227881,0.9644891406900757
72,4746.055555555556,781.0,0.16455770288777816,0.5707669534217649,1.0,0.07008158821945709,0.05555555555555555,0.0,-42.3952528379773,0.08393333634515945,0.9954569596986023
73,4044.277777777778,3994.0,0.9875681690179541,-0.2923193692621616,-0.38615750190717923,0.16154511861752544,0.16666666666666666,0.0,-257.2703818369453,0.1182402354670294,0.8635127368148797
74,835.7222222222222,372.0,0.4451239779299342,0.7517952380337568,0.9716315477143024,0.08974273748587383,0.0,0.0,-0.913312693498452,0.00017149540797248698,0.9640257913642005
75,3163.5,551.0,0.17417417417417416,0.5981269694658198,1.0,0.0720018263877913,0.1111111111111111,0.0,-26.68214654282766,0.06689039182980898,0.9949656057175675
76,2179.3888888888887,408.0,0.18720844273369192,0.3978822213559703,0.9333324258882038,0.07532692650845038,0.1111111111111111,0.0,-23.8875128998968,0.09754288892547998,0.9941164894189607
77,172.38888888888889,97.0,0.5626812761843377,0.1601427715336033,-0.188225272309539,0.11311633902674831,0.05555555555555555,0.0,-7.0887512899896805,0.15088172033887315,0.9438057032589559
78,5270.0,864.0,0.16394686907020872,0.6535946960141271,0.9849178271758522,0.07084123972169513,0.05555555555555555,0.0,-43.10835913312694,0.07097953368239855,0.995521688562752
79,1479.0555555555557,673.0,0.4550200954062277,0.7420263080178428,0.9728227630057933,0.09183788453592757,0.0,0.0,2.9195046439628483,0.0005356822585409639,0.9634349003960907
80,2239.1666666666665,1044.0,0.46624488276888726,0.7470727930197439,0.938296555592107,0.09177521399330107,0.0,0.0,-6.853457172342614,0.0012286190088281544,0.9614185245044232
81,1527.1666666666667,276.0,0.18072683618902105,0.6403524403079557,1.0,0.07384772090654444,0.05555555555555555,0.0,-11.52218782249742,0.049547442343618846,0.9946060828198859
82,6633.222222222223,2324.0,0.35035762743094523,0.9003740924854263,1.0,0.08283220824469421,0.0,0.0,362.75335397316826,0.6943069950882476,0.9795676784886489
83,3120.222222222222,574.0,0.18396125632077487,0.5260534532896801,0.97131619000269,0.07357025852859483,0.1111111111111111,0.0,-32.73684210526316,0.09259471695971151,0.9943923004395383
84,275.77777777777777,150.0,0.5439161966156326,0.16860967230721619,0.9940476631418884,0.10414987912973409,0.16666666666666666,0.0,-5.343653250773993,0.03611470867086372,0.9489953440607399
85,1166.9444444444443,527.0,0.45160676029516783,0.7525410161578471,0.9908268588421735,0.09174006189002619,0.0,0.0,-2.74406604747162,0.0007725324558129601,0.9628619752119226
86,140.61111111111111,49.0,0.34847886210983803,0.17427372280745618,0.5936378760209207,0.09205847491110233,0.05555555555555555,0.0,-0.18472652218782218,0.00040581519414254385,0.9777802334522433
87,3303.6111111111113,572.0,0.17314386613974606,0.5432630992199293,1.0,0.07427898763978812,0.1111111111111111,0.0,-26.940144478844168,0.0632751747956232,0.9950689117412648
88,161.11111111111111,61.0,0.3786206896551724,0.15082010417958577,0.8459182132261308,0.10793103448275862,0.0625,0.1111111111111111,4.5852941176470585,0.12665391345673827,0.9404953395087683
89,1212.8333333333333,225.0,0.18551600934451012,0.5215175213279475,1.0,0.07251156612157024,0.1111111111111111,0.0,-12.795665634674922,0.09240106382921372,0.9942127636137423
90,120.38888888888889,74.0,0.6146746654360867,-0.020519430421768292,0.8547787072266877,0.1324411628980157,0.11764705882352941,0.05555555555555555,-0.7401960784313729,0.002396220863022051,0.9269001001850405
91,3635.0555555555557,4475.0,1.231067842459996,-0.09779951134106576,0.5403804659572141,0.2284238357964879,0.16666666666666666,0.0,-295.15686274509807,0.12397764888186195,0.8273495580284866
92,1586.888888888889,739.0,0.465691079680717,0.7667054107401814,0.9722237849567696,0.08969332026326846,0.0,0.0,1.8121775025799773,0.0001715855144674937,0.9604473561507822
93,1405.3333333333333,231.0,0.16437381404174575,0.558097923017974,0.9998416105561048,0.07115749525616698,0.1111111111111111,0.0,-12.132094943240455,0.0789224747850401,0.9954952410194875
94,3225.1666666666665,1444.0,0.44772879954524314,0.7608283160733337,1.0,0.08642102905965239,0.0,0.0,3.7347781217750256,0.00019073207093392265,0.9636210714572524
95,2834.777777777778,495.0,0.1746168619919257,0.5484010779197676,1.0,0.07308039038921334,0.1111111111111111,0.0,-26.922600619195048,0.08444835338270607,0.9949587996961338
96,2315.777777777778,413.0,0.17834180980712022,0.5500554762138649,0.9464495690722723,0.07405719220804145,0.05555555555555555,0.0,-14.652218782249742,0.03584716210306633,0.9946106328795945
97,3311.222222222222,1451.0,0.43820677158484617,0.7693357952067051,0.997449285117887,0.08910774806214557,0.0,0.0,-1.3519091847265217,2.473344700697144e-05,0.9656556482485232
98,2526.6666666666665,475.0,0.18799472295514513,0.6079557211919109,1.0,0.07438434476693052,0.1111111111111111,0.0,-19.43859649122807,0.047645156373948165,0.9941966790850176
99,6018.333333333333,1072.0,0.17812240376626973,0.5921766693512552,1.0,0.07155912489615066,0.1111111111111111,0.0,-53.58513931888545,0.07125249118865573,0.9947327731580639
100,271.1666666666667,167.0,0.615857406269207,-0.005301508537621387,0.9981296859759712,0.140340094242983,0.11764705882352941,0.05555555555555555,4.61764705882353,0.0185843923976573,0.9264480481510601
101,3159.0,3568.0,1.129471351693574,0.060229985602025374,0.9743723130598851,0.23859519538531884,0.1111111111111111,0.0,9.651186790505676,0.00020850141473053004,0.8561457167888297
102,2317.777777777778,450.0,0.1941514860977948,0.49727052171051256,1.0,0.07775647171620326,0.1111111111111111,0.0,-28.584107327141382,0.11500818837123977,0.9938445229088498
103,128.05555555555554,78.0,0.6091106290672452,0.3771098952202727,1.0,0.1527114967462039,0.058823529411764705,0.05555555555555555,1.1691176470588238,0.005498062415618523,0.9295108506573518
104,114.77777777777777,43.0,0.37463697967086157,0.18070188205444576,0.846601363831367,0.10842207163601161,0.125,0.1111111111111111,-1.0823529411764705,0.013843644628948226,0.9411603666835457
105,718.6666666666666,324.0,0.450834879406308,0.7315157397678469,0.9931403439690315,0.08557513914656772,0.0,0.0,0.8895768833849347,0.00021428519189091878,0.9616220956206258
106,5323.888888888889,890.0,0.1671710320358969,0.5546168246148306,0.9739016326689756,0.07400605238443077,0.05555555555555555,0.0,-41.88028895768834,0.06306751079388515,0.9954221239519592
107,3014.5,1408.0,0.467075800298557,0.7628620489114003,1.0,0.0934741342769208,0.05555555555555555,0.0,7.2518059855521155,0.0007562678792365704,0.9605438240264097
108,909.1111111111111,852.0,0.9371791737961379,-0.27068426686489283,0.26860333723480534,0.16670740650207774,0.16666666666666666,0.0,-6.352941176470587,0.0015843539643423186,0.8802024598160805
109,2172.6666666666665,398.0,0.18318502608162013,0.5492750104309247,0.9978951568919536,0.07215914902321775,0.05555555555555555,0.0,-17.96078431372549,0.05814419840451093,0.994487866269879
110,3722.8333333333335,1723.0,0.4628195370909253,0.7675454292648974,0.9465452142771944,0.09188043754010536,0.0,0.0,-13.053663570691437,0.0016359312945800144,0.9611425424235043
111,119.33333333333333,55.0,0.4608938547486034,-0.5004519507697408,-0.46272485440332467,0.11452513966480447,0.0625,0.1111111111111111,0.4764705882352941,0.0015993252656096317,0.9255455740947643
112,271.05555555555554,121.0,0.4464029514244722,0.023647636464106975,0.5617508686899548,0.09448657511785202,0.05555555555555555,0.0,-5.912280701754386,0.06818723545967602,0.9664243839059904
113,740.7222222222222,333.0,0.4495612390309758,0.7857136312084563,0.9902992832509014,0.08707717692942324,0.0,0.0,0.39525283797729616,4.021369156564757e-05,0.9635037452713965
114,628.0,481.0,0.7659235668789809,0.23274137622768318,0.6862636986734273,0.15799716914366596,0.16666666666666666,0.0,-44.36738906088752,0.24290601356617303,0.9255061627507761
115,2518.6666666666665,462.0,0.18343038644785603,0.5458705994174611,0.9815310601819579,0.07164284453855656,0.1111111111111111,0.0,-23.59339525283798,0.07432593126066292,0.9943109615597967
116,796.9444444444445,344.0,0.4316486580690136,0.7413427103894523,0.9953618358014631,0.08895085395608227,0.0,0.0,-0.6222910216718268,9.30584155749307e-05,0.9667485469109087
117,1499.2222222222222,236.0,0.15741495590306084,0.45154150459967374,0.9958312043156845,0.06885051508189431,0.05555555555555555,0.0,-8.761609907120743,0.03914524207371443,0.9957891802150179
118,4426.555555555556,3553.0,0.802655689148824,0.2913351046195242,0.7641399545458968,0.14527222068827028,0.16666666666666666,0.0,455.51289989680083,0.4684492392302403,0.9040798807370621
119,1578.1666666666667,271.0,0.17171823846235082,0.6152786215542494,1.0,0.07015876368500722,0.05555555555555555,0.0,-12.552115583075336,0.06114091912665643,0.9950725914298701
120,1468.611111111111,1102.0,0.7503688292037072,-0.07618489504581707,0.5478097281790512,0.17552487232835257,0.05555555555555555,0.0,-46.5686274509804,0.050873766157137706,0.9262588982164245
121,1042.0,196.0,0.18809980806142035,0.5914543395740058,0.9621578862316289,0.07741522712731926,0.05555555555555555,0.0,-8.800825593395253,0.057578750510532274,0.9942515615843233
122,1304.4444444444443,233.0,0.17862010221465077,0.6391162537218495,1.0,0.07086882453151619,0.05555555555555555,0.0,-12.54076367389061,0.08253483294347748,0.9946681820295982
123,2138.1111111111113,386.0,0.18053318089694953,0.5239205148647162,1.0,0.07350724938938835,0.1111111111111111,0.0,-21.83075335397317,0.09129891309614005,0.9945731860839335
124,5284.0,903.0,0.17089326267978805,0.5567082669681749,1.0,0.07326099756077047,0.1111111111111111,0.0,-45.50877192982456,0.07242888123253484,0.9951882960623376
125,4901.222222222223,815.0,0.1662850536147446,0.5798184344383541,0.9996245609691466,0.07203418648409694,0.1111111111111111,0.0,-45.155830753353975,0.08751166338796143,0.9954212417899013
126,2133.722222222222,1993.0,0.9340484807456975,-0.11014471591551442,0.4883893114165033,0.17811857213528784,0.05555555555555555,0.0,-106.22600619195049,0.08096940013811132,0.873962780188606
127,1024.388888888889,478.0,0.4666196648408265,0.7629273542959889,0.9838156555986707,0.09295514941157329,0.0,0.0,2.3622291021671806,0.0006951304898924057,0.9607741577096355
128,1191.2777777777778,202.0,0.1695658256773772,0.48656625188021946,0.8701954178219311,0.06990626311616845,0.1111111111111111,0.0,-12.611971104231168,0.11155751449142956,0.9951664963326241
129,2541.1666666666665,1205.0,0.47419164425788685,0.7471283243774965,1.0,0.09116547517544435,0.0,0.0,1.5985552115583146,5.01392177919854e-05,0.9585050231968596
130,2541.0555555555557,1179.0,0.4639804105905245,0.7600194996348721,0.9993744016985792,0.09099455606812568,0.0,0.0,-3.0536635706914317,0.0001913193811266052,0.9605679753046147
131,1589.7222222222222,693.0,0.4359252140485759,0.7877481045337765,0.9872845414057384,0.08610868425650882,0.0,0.0,3.7265221878224963,0.0008240190843575094,0.9660786169684709
132,2324.3888888888887,1599.0,0.6879227514997969,0.07410571481602142,-0.06380074414046555,0.15530963933172398,0.1111111111111111,0.0,42.05675954592364,0.019708240421040968,0.9390697371075506
133,223.94444444444446,121.0,0.5403125775241875,-0.11619645427364611,0.38413987404783845,0.11957330687174399,0.11764705882352941,0.05555555555555555,-4.879901960784313,0.03979151479146056,0.9347201471962878
134,1928.888888888889,1894.0,0.9819124423963134,0.41380145142738795,-1.011850224131857,0.17972350230414746,0.16666666666666666,0.0,-49.7688338493292,0.019674618376397293,0.8704818141058134
135,628.6111111111111,284.0,0.45178965974370305,0.7658031741159324,1.0,0.09094122845779938,0.0,0.0,-2.5459236326109402,0.0022879379429860077,0.963518409783788
136,2699.3888888888887,472.0,0.1748543909115232,0.6224542856052359,1.0,0.07108604828253308,0.1111111111111111,0.0,-20.826625386996902,0.05559842764871931,0.9949379056031893
137,160.0,103.0,0.64375,-0.25752809501014384,0.8894710412564072,0.14270833333333333,0.0625,0.1111111111111111,-10.058823529411764,0.19604490910773115,0.898207581715092
138,2859.3333333333335,2770.0,0.9687572860806715,-0.07926653562337424,0.8151034169321602,0.2196704748581643,0.05555555555555555,0.0,-30.39422084623323,0.0034303328562359484,0.8753147140937971
139,2654.8333333333335,2311.0,0.8704877895662,-0.001690000063347082,0.316307005102032,0.16619582731705276,0.1111111111111111,0.0,154.70691434468526,0.12769157092222652,0.8863481169780211
140,937.1666666666666,869.0,0.9272630268539925,-0.13213120672843334,0.49140375728580055,0.15229118501393088,0.2222222222222222,0.0,-26.824561403508778,0.027151629220881896,0.8821672862133619
141,2409.0,850.0,0.352843503528435,0.8924604122703599,1.0,0.08369078917024123,0.0,0.0,130.67698658410734,0.6737313801068279,0.9790971676418989
142,140.83333333333334,82.0,0.5822485207100592,-0.3449759924907675,0.9070860369902292,0.10887573964497041,0.1111111111111111,0.0,-3.416924664602684,0.049418116062339146,0.9404424261889571
143,1015.6111111111111,413.0,0.40665171489524643,0.7357176498760944,0.9571650733881603,0.08555330671188666,0.0,0.0,0.48606811145510864,3.95515640608549e-05,0.971068381479373
144,1940.888888888889,859.0,0.44258071902908175,0.7548509790616091,0.9941939436020791,0.08758873368445157,0.0,0.0,2.4045407636738907,0.00022318375748010214,0.9646494063281511
145,2906.3333333333335,473.0,0.16274802156210574,0.6374798109428553,0.9852858986791617,0.07233245402760255,0.05555555555555555,0.0,-25.06295149638803,0.08016661855553352,0.9956621293169076
146,3602.5,1549.0,0.4299791811242193,0.7404245774519763,0.9994686702776,0.08854961832061069,0.0,0.0,7.819401444788442,0.0007259260804757554,0.9666743345163311
147,2815.6666666666665,514.0,0.18255001775778384,0.631531502358311,1.0,0.07213606408586876,0.05555555555555555,0.0,-18.829721362229105,0.038275748139196264,0.9944152648647838
148,2312.6666666666665,2437.0,1.0537618910348805,0.09238130850529304,0.974634805478285,0.19679062169693476,0.16666666666666666,0.0,111.69659442724458,0.059847812493556446,0.8540156272712157
149,4872.611111111111,760.0,0.15597386753622858,0.5600433130524477,0.9782186954782606,0.06926471091246993,0.1111111111111111,0.0,-32.7750257997936,0.0529507922793905,0.99596752196166
150,2732.5,509.0,0.18627630375114365,0.49261851010427093,1.0,0.07272542441801362,0.05555555555555555,0.0,-28.756449948400412,0.09084422456854895,0.9941328957576822
151,1316.2777777777778,228.0,0.17321571772253408,0.5656334841943444,1.0,0.07411471742708817,0.05555555555555555,0.0,-17.239422084623325,0.16293849912844566,0.9950150507061462
152,4273.055555555556,751.0,0.1757524540076708,0.5289897939671084,1.0,0.06966131443801599,0.0,0.0,-20.88235294117647,0.02206276035096436,0.994866323252776
153,5882.555555555556,1048.0,0.17815386358914304,0.5650664994019321,0.9651342188033024,0.07294637629148329,0.1111111111111111,0.0,-48.447884416924666,0.06095365211640623,0.9947646752331163
154,3062.8888888888887,523.0,0.1707538271784082,0.5771716987720166,0.9484686710052513,0.07108394398897193,0.1111111111111111,0.0,-25.644994840041278,0.06841030934366873,0.9951509258490415
155,65.38888888888889,45.0,0.6881903143585387,-0.3397945812776394,0.3755450799508072,0.13678844519966016,0.1111111111111111,0.0,-1.4788441692466459,0.03134861358926042,0.9300243030561001
156,3304.722222222222,593.0,0.17944019500714467,0.6014202956922493,0.9950736857484465,0.07190047911238127,0.1111111111111111,0.0,-33.169246646026835,0.08923076933424393,0.9946815657591256
157,1847.111111111111,1780.0,0.9636669874879692,0.21982799601767908,0.08723733591033245,0.2074711260827719,0.16666666666666666,0.0,-130.40660474716202,0.15302021915225988,0.8831320269473638
